B.M'GLADBACH|KOLN|1.90|1.90
APOLLON L.|MIDTJYLLAND|1.75|1.85
BATE BORISOV|OLEKSANDRIYA|1.50|2.25
DINAMO Z.|SKENDERBEU|1.90|1.75
KRASNODAR|C.ZVEZDA|1.60|2.15
HAFNARFJORDUR|BRAGA|1.50|2.30
PAOK|OSTERSUNDS|1.65|2.05
VARDAR|FENERBAHCE|1.85|1.75
PLZEN|AEK LARNACA|1.60|2.05
ALTACH|MACCABI T.A.|1.50|2.35
LUDOGORETS|SUDUVA|2.25|1.50
PANATHINAIKOS|ATH BILBAO|1.50|2.25
AJAX|ROSENBORG|2.00|1.65
CLUB BRUGGE|AEK ATHENS|1.50|2.30
DOMZALE|MARSEILLE|1.90|1.75
LEGIA|SHERIFF T.|1.90|1.75
MILAN|SHKENDIJA|2.35|1.50
OSIJEK|AUSTRIA V.|1.50|2.30
VIITORUL C.|SALZBURG|1.60|2.05
PARTIZAN|VIDEOTON|1.90|1.75
EVERTON|HAJDUK SPLIT|1.90|1.75
MARITIMO|DYNAMO K.|1.50|2.30
ISTANBUL B.B.|SEVILLA|-|-
OLYMPIAKOS|RIJEKA|-|-
SHEFF.WED|SUNDERLAND|-|-
REAL M.|BARCELONA|-|-
CELTIC|ASTANA|-|-
H.BEER SHEVA|MARIBOR|-|-
ISTANBUL B.B.|SEVILLA|-|-
NAPOLI|NICE|-|-
OLYMPIAKOS|RIJEKA|-|-
APOLLON L.|MIDTJYLLAND|-|-
BATE BORISOV|OLEKSANDRIYA|-|-
DINAMO Z.|SKENDERBEU|-|-
KRASNODAR|C.ZVEZDA|-|-
HAFNARFJORDUR|BRAGA|-|-
PAOK|OSTERSUNDS|-|-
VARDAR|FENERBAHCE|-|-
PLZEN|AEK LARNACA|-|-
ALTACH|MACCABI T.A.|-|-
LUDOGORETS|SUDUVA|-|-
PANATHINAIKOS|ATH.BILBAO|-|-
AJAX|ROSENBORG|-|-
CLUB BRUGGE|AEK ATHENS|-|-
DOMZALE|MARSEILLE|-|-
LEGIA|SHERIFF T.|-|-
MILAN|SHKENDIJA|-|-
OSIJEK|AUSTRIA V.|-|-
VIITORUL C.|SALZBURG|-|-
PARTIZAN|VIDEOTON|-|-
EVERTON|HAJDUK SPLIT|-|-
MARITIMO|DYNAMO K.|-|-
SWANSEA|MAN.UTD|1.95|1.85
BOURNEMOUTH|WATFORD|1.95|1.85
BURNLEY|WEST BROM|1.55|2.45
LEICESTER|BRIGHTON|1.85|1.95
LIVERPOOL|CRYSTAL PALACE|2.45|1.55
SOUTHAMPTON|WEST HAM|1.95|1.85
STOKE CITY|ARSENAL|2.12|1.70
HUDDERSFIELD|NEWCASTLE|1.65|2.20
TOTTENHAM|CHELSEA|1.95|1.85
MAN.CITY|EVERTON|2.35|1.60
METZ|MONACO|2.80|1.45
LYON|BORDEAUX|2.50|1.55
MONTPELLIER|STRASBOURG|2.00|1.80
NICE|GUINGAMP|1.85|1.95
RENNES|DIJON|1.95|1.90
ST.ETIENNE|AMIENS|1.80|2.05
TROYES|NANTES|1.65|2.25
LILLE|CAEN|1.95|1.85
MARSEILLE|ANGERS|2.00|1.80
PSG|TOULOUSE|3.45|1.31
BAYERN M.|LEVERKUSEN|2.65|1.50
HAMBURGER|AUGSBURG|1.70|2.15
HERTHA B.|STUTTGART|1.85|2.00
HOFFENHEIM|WERDER B.|2.75|1.45
MAINZ|HANNOVER|1.80|2.05
WOLFSBURG|DORTMUND|2.50|1.55
SCHALKE|LEIPZIG|1.95|1.90
FREIBURG|EINTRACHT F.|1.75|2.12
B.M'GLADBACH|KOLN|1.90|1.90
JUVENTUS|CAGLIARI|2.45|1.55
VERONA|NAPOLI|2.35|1.60
ATALANTA|ROMA|2.05|1.75
BOLOGNA|TORINO|1.75|2.05
CROTONE|MILAN|2.10|1.75
INTER|FIORENTINA|2.12|1.70
LAZIO|SPAL|2.20|1.70
SAMPDORIA|BENEVENTO|1.90|1.95
SASSUOLO|GENOA|1.85|1.95
UDINESE|CHIEVO|1.65|2.20
LEGANES|ALAVES|1.45|2.65
VALENCIA|LAS PALMAS|2.15|1.70
CELTA VIGO|R.SOCIEDAD|1.85|1.90
GIRONA|ATL.MADRID|1.80|2.00
SEVILLA|ESPANYOL|2.15|1.70
ATH BILBAO|GETAFE|1.85|1.90
BARCELONA|BETIS|3.40|1.30
LA CORUNA|REAL M.|2.60|1.50
LEVANTE|VILLARREAL|1.60|2.30
MALAGA|EIBAR|1.70|2.10
REAL M.|BARCELONA|3.30|1.29
LANUS|UNION DE SANTA FE|1.45|2.45
RAPID|STURM|2.10|1.70
WOLFSBERGER|ADMIRA|1.75|2.05
LASK|ALTACH|1.85|1.90
SALZBURG|ST.POLTEN|2.40|1.55
MATTERSBURG|AUSTRIA V.|1.95|1.80
STANDARD|WAREGEM|2.10|1.65
GENK|CHARLEROI|1.85|1.90
EUPEN|OOSTENDE|2.25|1.60
WAASLAND B.|LOKEREN|1.80|1.90
MECHELEN|ANTWERPEN|1.85|1.85
ANDERLECHT|ST.TRUIDEN|2.30|1.55
KORTRIJK|CLUB BRUGGE|2.00|1.70
MOUSCRON|GENT|1.80|1.95
SPORT BOYS|NACIONAL P.|2.40|1.45
U.SUCRE|GUABIRA|2.25|1.50
BOTAFOGO RJ|FLAMENGO|1.55|2.30
GREMIO|CRUZEIRO|1.55|2.30
TIGRES|BUCARAMANGA|1.32|3.10
CORTULUA|AGUILAS D.|1.45|2.55
A.PETROLERA|DEP.PASTO|1.60|2.20
PATRIOTAS|SANTA FE|1.35|2.90
DEP.CALI|IND.MEDELLIN|1.75|1.95
ATL.NACIONAL|AMERICA DE CALI|1.55|2.30
HUILA|JUNIOR|1.50|2.38
ONCE CALDAS|DEP.TOLIMA|1.55|2.30
MILLONARIOS|JAGUARES|1.55|2.25
HORSENS|AALBORG|1.75|1.95
RANDERS|SILKEBORG|1.80|1.95
FC COPENHAGEN|SONDERJYSKE|1.95|1.80
ODENSE|MIDTJYLLAND|2.10|1.65
HOBRO|LYNGBY|2.00|1.75
AARHUS|BRONDBY|2.10|1.65
NORDSJAELLAND|HELSINGOR|2.50|1.50
NORWICH|QPR|2.20|1.60
SHEFF.WED|SUNDERLAND|1.65|2.12
BRADFORD|BLACKBURN|1.55|2.35
BURY|BRISTOL R.|1.90|1.80
CHARLTON|NORTHAMPTON|1.85|1.85
DONCASTER|BLACKPOOL|1.75|2.00
FLEETWOOD|WIMBLEDON|1.55|2.25
MK DONS|GILLINGHAM|1.90|1.80
OLDHAM|WIGAN|1.55|2.35
PETERBOROUGH|ROTHERHAM|2.05|1.70
PORTSMOUTH|WALSALL|1.75|2.00
SCUNTHORPE|OXFORD UTD|1.80|1.95
SHREWSBURY|ROCHDALE|1.75|1.95
SOUTHEND|PLYMOUTH|1.70|2.00
ACCRINGTON|MANSFIELD|1.75|1.95
CARLISLE|CHELTENHAM|1.90|1.85
CHESTERFIELD|PORT VALE|1.85|1.90
COVENTRY|NEWPORT|1.80|1.95
CRAWLEY T.|CAMBRIDGE UTD|1.70|2.00
CREWE|BARNET|1.85|1.85
EXETER|LINCOLN|1.75|1.95
FOREST GREEN|YEOVIL|1.90|1.85
LUTON|COLCHESTER|1.90|1.80
MORECAMBE|SWINDON|1.95|1.80
STEVENAGE|GRIMSBY|1.75|1.95
WYCOMBE|NOTTS COUNTY|1.75|2.00
FARNBOROUGH|ROYSTON|2.15|1.55
FROME|WEYMOUTH|2.00|1.65
LEATHERHEAD|WORTHING|2.35|1.50
PORTSMOUTH|FULHAM YOUTH|2.15|1.60
PAU|CHOLET|1.55|2.30
VILLARROBLEDO|ALBACETE|2.50|1.45
PENAROL|DANUBIO|1.55|2.15
BRAUNSCHWEIG|ERZGEBIRGE AUE|1.70|2.00
DARMSTADT|ST.PAULI|1.65|2.10
DYNAMO DR.|SANDHAUSEN|1.75|2.00
F.DUSSELDORF|KAISERSLAUTERN|1.65|2.15
HEIDENHEIM|DUISBURG|1.60|2.15
INGOLSTADT|REGENSBURG|1.80|1.90
KIEL|GR.FURTH|1.65|2.12
NURNBERG|UNION BERLIN|1.90|1.80
ARMINIA B.|BOCHUM|1.85|1.90
FORTUNA K.|KARLSRUHER|1.75|1.95
MEPPEN|ZWICKAU|1.80|1.90
CHEMNITZER|VFL OSNABRUCK|1.80|1.90
HALLESCHER|UNTERHACHING|1.80|1.90
MUNSTER|MAGDEBURG|1.75|2.00
RW ERFURT|PADERBORN|1.70|2.05
SONNENHOF|AALEN|1.70|2.05
WERDER B.II|WEHEN|1.65|2.05
LOTTE|CZ JENA|1.60|2.15
WURZBURGER|HANSA R.|1.60|2.20
MUNICH 1860|ILLERTISSEN|2.45|1.50
ROCHLING|W.MANNHEIM|2.10|1.65
RODA|VITESSE|2.10|1.70
TWENTE|VENLO|2.15|1.65
AZ ALKMAAR|DEN HAAG|2.80|1.40
HEERENVEEN|HERACLES|2.45|1.55
EXCELSIOR|FEYENOORD|2.45|1.50
AJAX|GRONINGEN|2.90|1.40
UTRECHT|WILLEM II|1.95|1.80
NAC BREDA|PSV|2.70|1.45
SPARTA|ZWOLLE|2.12|1.70
FERENCVAROS|HALADAS|1.95|1.75
VESTMANNAEYJAR|OLAFSVIK|2.00|1.70
IR REYKJAVIK|GROTTA|2.00|1.65
SELFOSS|LEIKNIR R.|1.95|1.70
IWATA|C-OSAKA|1.80|1.90
KASHIMA|SHIMIZU|2.15|1.65
G-OSAKA|KASHIWA R.|1.95|1.75
HIROSHIMA|KOFU|1.65|2.15
KAWASAKI|SAPPORO|2.20|1.60
NIIGATA|SENDAI|1.75|1.95
TOSU|OMIYA|1.65|2.12
URAWA|FC-TOKYO|2.15|1.65
KOBE|YOKOHAMA|1.80|1.90
ZALGIRIS|JONAVA|2.60|1.40
DORADOS|TOLUCA|1.85|1.85
NECAXA|ZACATECAS M.|1.90|1.80
LEON|VERACRUZ|2.10|1.65
UAEM POTROS|CL.AMERICA|1.90|1.80
SUTJESKA|ISKRA|1.55|2.20
LILLESTROM|VALERENGA|2.20|1.60
ODD|SANDEFJORD|1.75|1.95
ROSENBORG|HAUGESUND|2.30|1.55
SOGNDAL|KRISTIANSUND|1.90|1.80
STABAEK|MOLDE|2.25|1.60
TROMSO|AALESUND|2.10|1.70
VIKING|BRANN|1.85|1.85
SARPSBORG|STROMSGODSET|2.00|1.70
ASANE|KONGSVINGER|2.40|1.50
BODO/GLIMT|FREDRIKSTAD|3.00|1.33
FLORO|MJONDALEN|2.25|1.55
JERV|ARENDAL|2.50|1.45
LEVANGER|ELVERUM|1.80|1.90
ULL/KISA|START|2.30|1.55
RIO AVE|PORTIMONENSE|1.65|2.15
TONDELA|ESTORIL|1.60|2.25
GUIMARAES|SPORTING|1.90|1.90
BENFICA|BELENENSES|2.60|1.50
SETUBAL|CHAVES|1.50|2.45
PORTO|MOREIRENSE|2.50|1.50
AVES|BRAGA|1.65|2.25
MARITIMO|BOAVISTA|1.50|2.45
FEIRENSE|FERREIRA|1.55|2.35
TOSNO|SKA KHABAROVSK|1.45|2.70
URAL|CSKA MOSCOW|1.60|2.30
SPARTAK M.|LOKOMOTIV M.|1.65|2.15
RUBIN K.|ANZHI|1.55|2.38
AMKAR|ZENIT|1.65|2.20
DYNAMO M.|FC UFA|1.45|2.70
ROSTOV|KRASNODAR|1.45|2.65
AKHMAT GROZNY|ARSENAL TULA|1.55|2.35
AL RAED|AL-FAISALY|2.00|1.65
AL-AHLI|AL-FATEH|2.50|1.45
KILMARNOCK|CELTIC|2.60|1.45
ABERDEEN|DUNDEE|2.25|1.60
HIBERNIAN|HAMILTON|1.90|1.80
MOTHERWELL|ROSS COUNTY|2.10|1.65
RANGERS|HEARTS|2.10|1.65
ST JOHNSTONE|PARTICK|1.70|2.05
DUNDEE U20|ALLOA|2.45|1.50
MOTHERWELL U20|QUEENS PARK|2.55|1.45
DUMBARTON|RANGERS U20|2.55|1.45
EAST STIRLING|AYR UTD|3.05|1.33
BALESTIER KHALSA|WARRIORS|2.25|1.55
LA HOYA L.|LEONESA|1.55|2.35
TENERIFE|ZARAGOZA|1.60|2.35
ALCORCON|GIJON|1.60|2.35
OSASUNA|SEVILLA B|1.70|2.15
CORDOBA|CADIZ|1.60|2.30
NUMANCIA|HUESCA|1.60|2.25
VALLADOLID|BARCELONA B|1.80|2.00
OVIEDO|VALLECANO|1.65|2.20
GIMNASTIC|ALMERIA|1.60|2.30
GRANADA|ALBACETE|1.80|2.00
LUGO|REUS DEPORTIU|1.50|2.60
KARLSKRONA|KRISTIANSTADS|2.10|1.60
LANDSKRONA|HUSQVARNA|2.40|1.45
KARLSKRONA|KRISTIANSTADS|2.10|1.60
LANDSKRONA|HUSQVARNA|2.40|1.45
KARLSKRONA|KRISTIANSTADS|2.10|1.60
LANDSKRONA|HUSQVARNA|2.40|1.45
MONTREAL|CHICAGO|2.35|1.55
